"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"748",61,140488570,1355626175213801472,1612041441,"_JeremyBooth","A look in at 2019 @NB_Baseball @Program15BB @ftrstarsseries National Team Member from @dirtbag_swag @brandonclarke34. My dude is a reminder of the constant lesson that you must be able to project....the 🔥 is real #WeGotNow https://t.co/bGc7Zf9KTb","Twitter for iPhone",222,NA,NA,NA,FALSE,FALSE,31,7,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1355625074448064512/pu/img/DXvsTPufm4DhYs-W.jpg","https://t.co/bGc7Zf9KTb","https://twitter.com/_JeremyBooth/status/1355626175213801478/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1355625074448064512/pu/img/DXvsTPufm4DhYs-W.jpg","https://t.co/bGc7Zf9KTb","https://twitter.com/_JeremyBooth/status/1355626175213801478/video/1",NA,"c(""365013915"", ""3873202333"", ""768995960643084292"", ""388583974"", ""1009950111558971392"")","c(""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"", ""dirtbag_swag"", ""brandonclarke34"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1355626175213801478","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"749",62,140488570,1355607061745299456,1612036884,"_JeremyBooth","Looking forward to our upcoming @NB_Baseball @Program15BB @ftrstarsseries NorCal Combine! 
#MakeYourName #WeGotNow
-
Signup process starts here ⤵️
https://t.co/otzznqKZNX https://t.co/CYI4OIwmY3","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,"c(""MakeYourName"", ""WeGotNow"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""768995960643084292"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""ftrstarsseries"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355606803409760256,"Looking forward to our upcoming @NB_Baseball @Program15BB @ftrstarsseries NorCal Combine! 
#MakeYourName #WeGotNow
-
Signup process starts here ⤵️
https://t.co/otzznqKZNX https://t.co/CYI4OIwmY3",1612036822,"Twitter for iPhone",20,7,768995960643084288,"ftrstarsseries","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀",22988,7747,20041,"","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1355607061745299456","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"750",63,140488570,1354958776584036352,1611882320,"_JeremyBooth","Pretty good convo with 3 year @Program15BB Vet and 2020 @NB_Baseball @ftrstarsseries National Team member @Jmills_9 about his delivery, execution, pitch selection, and role building. See you in a week because we’re like Olive Garden. When you’re here, you’re family #WeGotNow https://t.co/ujwZeJR78s","Twitter for iPhone",275,NA,NA,NA,FALSE,FALSE,35,3,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/Es3H0ucXMAEhHhg.jpg","https://t.co/ujwZeJR78s","https://twitter.com/_JeremyBooth/status/1354958776584036364/photo/1","photo","http://pbs.twimg.com/media/Es3H0ucXMAEhHhg.jpg","https://t.co/ujwZeJR78s","https://twitter.com/_JeremyBooth/status/1354958776584036364/photo/1",NA,"c(""3873202333"", ""365013915"", ""768995960643084292"", ""843511114201812992"")","c(""Program15BB"", ""NB_Baseball"", ""ftrstarsseries"", ""Jmills_9"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1354958776584036364","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"751",64,140488570,1355603311739723776,1612035990,"_JeremyBooth","Very excited for our upcoming @NB_Baseball @Program15BB @ftrstarsseries Cincy Combine! 
#MakeYourName #WeGotNow
-
Signup process starts here ⤵️
https://t.co/otzznqKZNX https://t.co/caI5xWp62i","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,9,NA,NA,"c(""MakeYourName"", ""WeGotNow"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""768995960643084292"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""ftrstarsseries"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355602314317455360,"Very excited for our upcoming @NB_Baseball @Program15BB @ftrstarsseries Cincy Combine! 
#MakeYourName #WeGotNow
-
Signup process starts here ⤵️
https://t.co/otzznqKZNX https://t.co/caI5xWp62i",1612035752,"Twitter for iPhone",21,9,768995960643084288,"ftrstarsseries","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀",22988,7747,20041,"","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1355603311739723777","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"752",65,140488570,1354485406239252480,1611769460,"_JeremyBooth","Several @MLB veterans in attendance today. Going to be some opportunities created and doors opened. @NB_Baseball @Program15BB @ftrstarsseries Rolls on. #WhatWeDo #WeGotNow https://t.co/ir9d7wCshP","Twitter for iPhone",171,NA,NA,NA,TRUE,FALSE,39,7,NA,NA,"c(""WhatWeDo"", ""WeGotNow"")",NA,"twitter.com/ftrstarsseries…","https://t.co/ir9d7wCshP","https://twitter.com/ftrstarsseries/status/1354446909721759745",NA,NA,NA,NA,NA,NA,NA,NA,"c(""18479513"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""MLB"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",1354446909721759744,"Solid turnout for our first ever @NB_Baseball @Program15BB @ftrstarsseries Pro Player ID Combine at Daytona Beach! #MakeYourName #WeGotNow https://t.co/Z4ccf6IxOE",1611760282,"Twitter for iPhone",61,7,768995960643084288,"ftrstarsseries","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀",22988,7747,20041,"","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1354485406239252483","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"753",66,140488570,1355608812506509312,1612037301,"_JeremyBooth","OH, KY, IN players 🚨🚨🚨Get on the path to Fenway. We want to see the best if the best and those that will outwork everyone else. It's not about a ranking is about if you can play. Get evalauted by actual experienced scouts and trained by real professionals. #WeGotNow https://t.co/wEGBp79yBb","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1853226710","chriscapozzi5","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355608216789536768,"OH, KY, IN players 🚨🚨🚨Get on the path to Fenway. We want to see the best if the best and those that will outwork everyone else. It's not about a ranking is about if you can play. Get evalauted by actual experienced scouts and trained by real professionals. #WeGotNow https://t.co/wEGBp79yBb",1612037159,"Twitter for iPhone",18,5,1853226710,"chriscapozzi5","Chris Capozzi",1330,4067,2853,"Akron, OH","Just trying to be better everyday than the last. Love impacting lives especially my own children. I fail but I'm trying.  #nevergiveup",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1355608812506509316","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"754",67,140488570,1356043134317322240,1612140851,"_JeremyBooth","Can’t wait to see them. Looks like  @NB_Baseball @Program15BB @ftrstarsseries National Combine NorCal Region members #WeGotNow https://t.co/g9mBhw7Jgz","Twitter for iPhone",126,NA,NA,NA,TRUE,FALSE,15,1,NA,NA,"WeGotNow",NA,"twitter.com/norcalu1/statu…","https://t.co/g9mBhw7Jgz","https://twitter.com/norcalu1/status/1356041553412673537",NA,NA,NA,NA,NA,NA,NA,NA,"c(""365013915"", ""3873202333"", ""768995960643084292"")","c(""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",1356041553412673536,"Three of my favorite all-time guys right here in @robbysnelling @raoulfabian1 and @CorbinYbarra3. Homegrown guys going into the fourth and fifth year with @NorCalBaseball. They are family, it’s different. @_JeremyBooth @SStormCoach12 https://t.co/44PCm6emST",1612140475,"Twitter for iPhone",63,7,1233887376604221440,"NorCalU1","NorCalU",2487,3665,28745,"United States","Baseball and food pics- that’s all! 😉",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1356043134317322243","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"755",68,140488570,1353754342105354240,1611595161,"_JeremyBooth","All players should know that our coverage of them doesn’t end at combines, scout days or tourneys. Tag @ftrstarsscout with training videos for a retweet! #WeGotNow","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""768995960643084292"", ""632540588"")","c(""ftrstarsseries"", ""ftrstarsscout"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353734849245319168,"All players should know that our coverage of them doesn’t end at combines, scout days or tourneys. Tag @ftrstarsscout with training videos for a retweet! #WeGotNow",1611590513,"Twitter for iPhone",41,7,768995960643084288,"ftrstarsseries","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀",22988,7747,20041,"","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1353754342105354241","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"756",69,140488570,1355311092143165440,1611966319,"_JeremyBooth","I don’t get excited much, but....I really can’t wait to deliver this one. #WeGotNow https://t.co/m7taYhJDXG","Twitter for iPhone",83,NA,NA,NA,FALSE,FALSE,43,7,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/Es8IQKIWMAEPk4V.jpg","https://t.co/m7taYhJDXG","https://twitter.com/_JeremyBooth/status/1355311092143165460/photo/1","photo","c(""http://pbs.twimg.com/media/Es8IQKIWMAEPk4V.jpg"", ""http://pbs.twimg.com/media/Es8IQKJXEAEEQWH.jpg"", ""http://pbs.twimg.com/media/Es8IQLyXAAIYhLm.jpg"", ""http://pbs.twimg.com/media/Es8IQL_XUAQUzG0.jpg"")","c(""https://t.co/m7taYhJDXG"", ""https://t.co/m7taYhJDXG"", ""https://t.co/m7taYhJDXG"", ""https://t.co/m7taYhJDXG"")","c(""https://twitter.com/_JeremyBooth/status/1355311092143165460/photo/1"", ""https://twitter.com/_JeremyBooth/status/1355311092143165460/photo/1"", ""https://twitter.com/_JeremyBooth/status/1355311092143165460/photo/1"", ""https://twitter.com/_JeremyBooth/status/1355311092143165460/photo/1"")",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1355311092143165460","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"757",70,140488570,1354913453715189760,1611871515,"_JeremyBooth","Big news from the Gulf Coast, Texas, Midwest, and Florida coming shortly. To start anyway. The @NB_Baseball @Program15BB @ftrstarsseries Rolls on #WeGotNow https://t.co/HKlRb325y0","Twitter for iPhone",155,NA,NA,NA,FALSE,FALSE,33,7,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/Es2emoaXYAE4KGB.jpg","https://t.co/HKlRb325y0","https://twitter.com/_JeremyBooth/status/1354913453715189760/photo/1","photo","http://pbs.twimg.com/media/Es2emoaXYAE4KGB.jpg","https://t.co/HKlRb325y0","https://twitter.com/_JeremyBooth/status/1354913453715189760/photo/1",NA,"c(""365013915"", ""3873202333"", ""768995960643084292"")","c(""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1354913453715189760","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"758",71,140488570,1353896263247343616,1611628997,"_JeremyBooth","This feels appropriate today. #WeGotNow https://t.co/eFHkSTKQYl","Twitter for iPhone",39,NA,NA,NA,FALSE,FALSE,14,0,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1353896244826034178/pu/img/wl-pOwLt6v1fleQD.jpg","https://t.co/eFHkSTKQYl","https://twitter.com/_JeremyBooth/status/1353896263247343616/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1353896244826034178/pu/img/wl-pOwLt6v1fleQD.jpg","https://t.co/eFHkSTKQYl","https://twitter.com/_JeremyBooth/status/1353896263247343616/video/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1353896263247343616","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"759",72,140488570,1356062245403254784,1612145408,"_JeremyBooth","@DBBaseballClub @FtrSSFoundation @ftrstarsseries Great day today. Thank you for being with us. #WeGotNow","Twitter for iPhone",55,1356048891058253824,1011210667,"DBBaseballClub",FALSE,FALSE,6,0,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1011210667"", ""1330752844757135360"", ""768995960643084292"")","c(""DBBaseballClub"", ""FtrSSFoundation"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1356062245403254784","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"760",73,140488570,1354396748345729024,1611748322,"_JeremyBooth","These cats are loaded. Some special things ahead for this group #WeGotNow https://t.co/drpBrIMTd4","Twitter for iPhone",73,NA,NA,NA,TRUE,FALSE,10,1,NA,NA,"WeGotNow",NA,"twitter.com/USEliteAZ/stat…","https://t.co/drpBrIMTd4","https://twitter.com/USEliteAZ/status/1354297252202782720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1354297252202782720,"US Elite Arizona 2022 players @PRIME7IMEPRINCE @DanteT_2022 @DJBARRETT15 @21_mannylopez @querop22 all participated in the NB Future Star Series Pro Combine in Scottsdale this past weekend. Thank you to @_JeremyBooth and @ftrstarsseries for the great opportunity!!! https://t.co/ifrdIN74gF",1611724601,"Twitter Web App",20,6,1194673919103356928,"USEliteAZ","US Elite Arizona",370,1060,233,"Gilbert, AZ","Home of US Elite Arizona Baseball",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1354396748345729027","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
"761",74,140488570,1355531539111583744,1612018878,"_JeremyBooth","Pretty good description of what’s like at @fenwaypark. Can’t say it better. That’s the home of the @NB_Baseball @Program15BB @ftrstarsseries Main Event #WeGotNow https://t.co/qUW84xafzJ","Twitter for iPhone",161,NA,NA,NA,TRUE,FALSE,34,5,NA,NA,"WeGotNow",NA,"twitter.com/coachrike27/st…","https://t.co/qUW84xafzJ","https://twitter.com/coachrike27/status/1355530705732837381",NA,NA,NA,NA,NA,NA,NA,NA,"c(""3840475692"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""fenwaypark"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",1355530705732837376,"@_JeremyBooth Baseball Heaven for a Boston boy to get a day coaching at Fenway.  Walking out of the tunnel gave me the chills.  I am forever grateful.  Wish my parents were alive to be there but other than that it was perfect https://t.co/xuhqRhqVGq",1612018679,"Twitter for iPhone",8,1,1360018316,"CoachRike27","Bob Rikeman",2733,94,7955,"Florida, USA","White Sox Scout 91-94 Rollins Head Coach 94-05, 04 D2 World Series, 04 Sunshine State Conference Champs, 04 Amateur Coach of the Year, Owner Scorpions Baseball",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_JeremyBooth/status/1355531539111583749","Jeremy Booth","Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11","https://t.co/CHeGeKhsIQ",FALSE,16226,1679,32,48772,71624,1273077148,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/140488570/1611123198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351774778869370880/nQnXV_ke_normal.jpg",NA,NA
